書名,注記,請求記号,タイトル（ヨミ）,資料番号/Barcode No.,所蔵図書館室 / Holding Library,書誌ID,巻,メモ,文庫区分,著者・編者・監修者,購入年,出版年,幅・高さ,種別,言語,書名2,出版社,分類1,分類2,解説1,第一中学本,図版番号,開成学校本,キーワード,サイズ,帝国大学本,タイトル2,東京大学本,解説2,解説3,解説4,解説5,解説6,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
PL.30 MÉCANIQUE No.25,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.25,ENGRENAGES DROITS OU CYLINDRIQUES,○,PL.30,―,機械部品,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN D'UN ENGRENAGE À CHAINE(avec chaine dite à l'anglaise),"Systême [sic]
d'engrenage employé dans les machines- outils et dans les machines industrielles peu puissantes",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e6cb3cb5-06f2-7504-3cf3-be9c9e90550d.json,e6cb3cb5-06f2-7504-3cf3-be9c9e90550d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/e6cb3cb5-06f2-7504-3cf3-be9c9e90550d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/209101edf82e768ca7a89c2fdc2cb09d56681300.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541651,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-030,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e6cb3cb5-06f2-7504-3cf3-be9c9e90550d/manifest,,,,,1
PL.31 MÉCANIQUE No.26,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.26,MACHINES À VAPEUR,○,PL.31,―,蒸気機関,A3,○,ÉTUDES DE DESSIN AU LAVIS.,―,DESSIN D'UNE MACHINE À VAPEUR VERTICALE À COLONNES,"construite d'après les dessins de Mr. E. Bourdon, Ingénieur-m écanicien.","Machine à action directe, à haute pression et à dé tente, de la force de 5 chevaux.",,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/595c2ee9-92b9-4cc3-67c9-854d08d54a89.json,595c2ee9-92b9-4cc3-67c9-854d08d54a89,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/595c2ee9-92b9-4cc3-67c9-854d08d54a89,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b9b2d14255ad50d5249723796129fc7c9c1d0fff.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541650,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-031,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/595c2ee9-92b9-4cc3-67c9-854d08d54a89/manifest,,,,,1
PL.32 MAÇONNERIE No.4,,,,,,,,,,,,,,,,,,MAÇONNERIE,No.4,PONTS,○,PL.32,―,石橋,A3,○,DESSIN À L'USAGE DES CHANTIERS,―,DESSIN D'EXÉCUTION D'UN PONCEAU AVEC MURS EN AILE,construit sur un ruisseau pour le passage d'un chemin en remblai de 8 mè tres de largeur en crê te.,(Types de Ponceaux exécutés par l'Auteur.),,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/08bb24d7-7581-7f42-0750-ee77a41e727b.json,08bb24d7-7581-7f42-0750-ee77a41e727b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/08bb24d7-7581-7f42-0750-ee77a41e727b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/63aaf85c8188d1a19dc7e99d47df3cfa21132983.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541649,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-032,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/08bb24d7-7581-7f42-0750-ee77a41e727b/manifest,,,,,1
PL.33 MÉCANIQUE No.27,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.27,MARTEAUX DE FORGES,○,PL.33,―,機械/蒸気ハンマー,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN D'UN MARTEAU A BASCULE AVEC MACHINE À VAPEUR MOTRICE,Marteau exécuté par Mr. CAVÉ pour les Ateliers de la Marine Impériale.,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c9c95776-2db7-581d-5d13-4cba896a208c.json,c9c95776-2db7-581d-5d13-4cba896a208c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/c9c95776-2db7-581d-5d13-4cba896a208c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/09f77633c8b7f45b4579edb5e2652c31abf0a23a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541648,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-033,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c9c95776-2db7-581d-5d13-4cba896a208c/manifest,,,,,1
PL.34 MÉCANIQUE No.28,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.28,GRUES,○,PL.34,―,起重機,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN DES PETITES GRUES FIXES É TABLIES SUR LES BATEAUX À VAPEUR LES PORTEURS,"Les Grues sont des Appareils qui servent au chargement et dé chargement des fardeaux au montage et demontage desmachines, etc.",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/71774b7b-a468-9d6f-803e-d3900da96fd1.json,71774b7b-a468-9d6f-803e-d3900da96fd1,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/71774b7b-a468-9d6f-803e-d3900da96fd1,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/18b4f49dd2482a8ba025e4ae49fcdd4f340d5ff0.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541647,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-034,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/71774b7b-a468-9d6f-803e-d3900da96fd1/manifest,,,,,1
PL.35 MÉCANIQUE No.29,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.29,ORGANES REGULATEURS,○,PL.35,―,調速機,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN D'UN MODÉRATEUR A FORCE CENTRIFUGE,Appareils appliqués aux Machines à vapeur pour actionner la soupape d'admission de la vapeur dans les,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1105b4f1-69c0-1911-25dd-6e8747b83c07.json,1105b4f1-69c0-1911-25dd-6e8747b83c07,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/1105b4f1-69c0-1911-25dd-6e8747b83c07,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/f752e38be63afb7a5f7b5cd2946584765d3dbb56.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541646,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-035,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1105b4f1-69c0-1911-25dd-6e8747b83c07/manifest,,,,,1
PL.36 MÉCANIQUE No.30,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.30,ENGRENAGES,○,PL.36,―,機械部品,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,"DESSIN D'UN ENGRENAGE CONIQUE OU D'UN ENGRENAGE FORME PAR DEUX ROUES D'ANGLE. (Echelle de 0 m, 50 pr. mètre ou de 1/2 d'exécution.)",Un engrenage conique sert à transmettre un mouvement de rotation entre deux axes qui se coupent sous un angle quelconque.,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/32ceb1fe-904e-74a7-9dec-a2f0898aa082.json,32ceb1fe-904e-74a7-9dec-a2f0898aa082,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/32ceb1fe-904e-74a7-9dec-a2f0898aa082,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ca0ebd5c2921799f00c86567c037d7554c2606fe.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541645,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-036,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/32ceb1fe-904e-74a7-9dec-a2f0898aa082/manifest,,,,,1
PL.37 MÉCANIQUE No.31,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.31,ORGANES D'ARRÈT._FREINS,○,PL.37,―,機械部品,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN D'UN FREIN APPLIQUÉ AU TREUIL À ENGRENAGES D'UNE GRUE,Organe copié sur les grues qui ont été employées dans la construction des combles du Palais de Cristal à Londres.,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/499f8821-2715-3d65-7021-089f2dc31e3c.json,499f8821-2715-3d65-7021-089f2dc31e3c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/499f8821-2715-3d65-7021-089f2dc31e3c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/50c4912bec543b2e3c4c6bcb7eda9adb835342f5.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541644,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-037,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/499f8821-2715-3d65-7021-089f2dc31e3c/manifest,,,,,1
PL.38 MÉCANIQUE No.32,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.32,ENGRENAGES,○,PL.38,―,機械部品,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN D'UN ENGRENAGE À VIS (SANS FIN) OU D'UN ENGRENAGE FORMÉ PAR UNE VIS ET UNE ROUE DENTÉE,"Un engrenage à vis sert à transmettre un mouvement de rotation entre deux axes qui ne se rencontrent pas et qui, le plus souvent forment un angle droit dans l'espace.",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a41804c4-090c-6f8a-1f0a-fa8c5d4d603b.json,a41804c4-090c-6f8a-1f0a-fa8c5d4d603b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/a41804c4-090c-6f8a-1f0a-fa8c5d4d603b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/fc670aa16ef14ad0b0c99f82e74114bbf00eeba0.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541643,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-038,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a41804c4-090c-6f8a-1f0a-fa8c5d4d603b/manifest,,,,,1
PL.39 CHARPENTE No.3,,,,,,,,,,,,,,,,,,CHARPENTE,No.3,COMBLES,○,PL.39,―,屋根組み,A3,○,DESSIN À L'USAGE DES CHANTIERS,―,DESSIN DU COMBLE DU MAGASIN MILITAIRE À FOURRAGES CONSTRUIT SUR LE QUAI DE LA RAPÉE À PARIS,"Comble à grande port ée et de légère construction, exécut é en bois de chêne et couvert en ardoises.",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/bc7a3593-9483-85cb-90d6-f0a9e11439d4.json,bc7a3593-9483-85cb-90d6-f0a9e11439d4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/bc7a3593-9483-85cb-90d6-f0a9e11439d4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/95a76bbc057040f50de66333295dec7bc14e3ad5.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541642,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-039,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/bc7a3593-9483-85cb-90d6-f0a9e11439d4/manifest,,,,,1
PL.40 MÉCANIQUE No.33,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.33,APPAREILS A NETTOYER LES GRAINS,○,PL.40,―,農具/脱穀機,A3,○,ÉTUDES DE DESSIN AU LAVIS.,―,DESSIN DES TRIEURS CONSTRUITS PAR MM. VACHON DE LYON,Ces appareils ont valu à leurs inventeurs la grande Médaille d'honneur à l'Exposition Universelle de 1855.,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a5fd3f85-a667-788e-36fa-3c4613bb680d.json,a5fd3f85-a667-788e-36fa-3c4613bb680d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/a5fd3f85-a667-788e-36fa-3c4613bb680d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/1de3e431a2330fae5e813717ed5fea8b174befde.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541641,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-040,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a5fd3f85-a667-788e-36fa-3c4613bb680d/manifest,,,,,1
PL.41 MÉCANIQUE No.34,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.34,MACHINES LOCOMOTIVES,○,PL.41,―,蒸気機関車,A3,―,-,○,"DESSIN SIMPLIFIÉ DE LA MACHINE LOCOMOTIVE ANTÉE A CYLINDRES EXTÉRIEURS ET A SIX ROUES COUPLÉES, construites sur les plans de Mr. l'Ingé nieur E.Flachat. (Chemin de fer de Paris à
St. Germain.)",,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/fabfe753-6d33-6ab4-0b2e-43d871c9087f.json,fabfe753-6d33-6ab4-0b2e-43d871c9087f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/fabfe753-6d33-6ab4-0b2e-43d871c9087f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e1bb035db225c872733197c00549322375cc6999.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541640,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-041,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/fabfe753-6d33-6ab4-0b2e-43d871c9087f/manifest,,,,,1
PL.42 MENUISERIE No.1,,,,,,,,,,,,,,,,,,MENUISERIE,No.1,PORTES,○,PL.42,―,扉,A3,○,ÉTUDES DE DESSIN AU LAVIS.,―,"DESSIN D'UNE DES DEUX PORTES D'ENTRÉE DE LA MAISON CONSTRUITE BOULEVARD SÉBASTOPOL, No. 74, A PARIS.","Drawing of one of the two entrance gates of the house constructed boulevard of Sebastopol No. 74, at Paris. Diseño de una de las dos puertas de entrada de la casa construida boulevard de Sebastopol No. 74, en Paris.",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/440833ad-0b7a-0c4e-90ed-056435685f5c.json,440833ad-0b7a-0c4e-90ed-056435685f5c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/440833ad-0b7a-0c4e-90ed-056435685f5c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d02bf03ba9c7d59e8b17d30d6b9ac2fe8379fa63.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541639,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-042,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/440833ad-0b7a-0c4e-90ed-056435685f5c/manifest,,,,,1
PL.43 MÉCANIQUE No.35,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.35,MACHINES À VAPEUR  -LOCOMOBILES,○,PL.43,○,ロコモービル/移動式蒸気機関,A3,―,ÉTUDES DE DESSIN AU LAVIS.,―,"DESSIN SIMPLIFIÉ DES NOUVELLESLOCOMOBILES DE M. BREVAL, Ingé
nieur - Mécanicien à Paris. - Modèle d'une locomobile de la force de quartre chevaux-vapeur effectifs, et du poids
total de 1550 kilogrammes.",,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2f7ffe48-6de6-a27d-4360-2d35cab980ce.json,2f7ffe48-6de6-a27d-4360-2d35cab980ce,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/2f7ffe48-6de6-a27d-4360-2d35cab980ce,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8bcb445edc7fd16fe7db7605a7cb3a3a54999e1f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541638,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-043,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2f7ffe48-6de6-a27d-4360-2d35cab980ce/manifest,,,,,1
PL.44 MAÇONNERIE No.5,,,,,,,,,,,,,,,,,,MAÇONNERIE,No.5,VOUTES CYLINDRIQUES.      BERCEAUX.,○,PL.44,―,天井,A3,○,DESSIN À L'USAGE DES CHANTIERS,―,EPURE D'UNE PORTE PRATIQUEEDANS UN MUR BIAIS. (Echelle de 8 centimètres pour mètre),Cette épuré a pour objet de déterminer les formes exactes des faces planes et courbes qui limitent les voussoirs de la partie cintrée de la porte.,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3877c25c-5a26-15c2-9ab5-1be1e6b62e49.json,3877c25c-5a26-15c2-9ab5-1be1e6b62e49,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/3877c25c-5a26-15c2-9ab5-1be1e6b62e49,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/989c13b3c16830eb1c80c934c6a124d04e6d86de.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541637,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-044,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3877c25c-5a26-15c2-9ab5-1be1e6b62e49/manifest,,,,,1
PL.45 MÉCANIQUE No.36,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.36,MACHINES À VAPEUR,○,PL.45,―,蒸気機関,A3,―,-,―,"DESSIN D'UNE MACHINE A CYLINDRE OSCILLANT CONSTRUITE PAR M.KIENTZY, Constructeur - Mécanicien  à
Paris.","Une machine à cylindre oscillant est celle ou le mouvement alternatif du piston est transmis directement à la manivelle de l'arbre tournant._ A cet effet la tige du piston est articulée au bouton de la manivelle et le cylendre oscille sur deux tourillons creux, dont l'un admet la vapeur dans le cylindre et l'autre la laisse échapper. Le cylindre porte l'appareil de distribution de vapeur et le met en mouvement. Des guides fixés au cylindre assurent le
mouvement rectiligne",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8df0832f-6047-39d9-631a-8fa54bf31950.json,8df0832f-6047-39d9-631a-8fa54bf31950,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/8df0832f-6047-39d9-631a-8fa54bf31950,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a2d097a0f115245c63172e174a8196c3febc214b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541636,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-045,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8df0832f-6047-39d9-631a-8fa54bf31950/manifest,,,,,1
PL.46 SERRURERIE No.1,,,,,,,,,,,,,,,,,,SERRURERIE,No.1,COMBLES.,○,PL.46,―,屋根組み,A3,○,DESSIN À L'USAGE DES CHANTIERS,―,DESSIN DÉTAILLÉ DE LA HALLE A VOYAGEURS DE LA STATION DEMULHOUSE (Chemin de fer de Strasbourg à Bâle),Cette halle présente deux travées ayant chacune 11 mètres de largeur et 70 mè tres de longueur totale. _Elle couvre quatre voies et deux quais,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d6c17be6-632d-2ae7-696f-1c75f9611a4b.json,d6c17be6-632d-2ae7-696f-1c75f9611a4b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/d6c17be6-632d-2ae7-696f-1c75f9611a4b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/db7a9733b69582dea5d0327d10a6de1e9dbd9de6.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541635,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-046,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d6c17be6-632d-2ae7-696f-1c75f9611a4b/manifest,,,,,1
PL.47 MÉCANIQUE No.37,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.37,GRUES HYDRAULIQUES.,○,PL.47,―,給水機,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,DESSIN DES GRUES D'ALIMENTATION ÉTABLIES SUR LE CHEMIN DE FER DE PARIS A LYON.,"Ces appareils ont été exécutés par MM. Varrall-Middleton-et Elwell, Constructeurs à Paris",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2648fabb-41f2-256a-54dc-de4e4bab1a38.json,2648fabb-41f2-256a-54dc-de4e4bab1a38,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/2648fabb-41f2-256a-54dc-de4e4bab1a38,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b27fbedc9e6cac74daa46583d0aaf64a4608c082.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541634,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-047,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2648fabb-41f2-256a-54dc-de4e4bab1a38/manifest,,,,,1
