事物異名録 40巻 ; 卷1-2,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933046,,,,,,駒場図書館,343000,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a81d9ef5-4005-3eaf-38da-da88109416e9.json,a81d9ef5-4005-3eaf-38da-da88109416e9,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/a81d9ef5-4005-3eaf-38da-da88109416e9,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3dc9294e8598d3f34468b200131f93ede4ed1e54.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683779,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a81d9ef5-4005-3eaf-38da-da88109416e9/manifest,,,,,65
事物異名録 40巻 ; 卷3-4,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933053,,,,,,駒場図書館,343010,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9a1d202b-2652-2798-6233-d071fa932003.json,9a1d202b-2652-2798-6233-d071fa932003,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/9a1d202b-2652-2798-6233-d071fa932003,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/53e188720dd5679da13cd4e0c82d0d66eddc978b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683778,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/9a1d202b-2652-2798-6233-d071fa932003/manifest,,,,,62
事物異名録 40巻 ; 卷5-7,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933061,,,,,,駒場図書館,343020,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/882b2ed7-2448-491a-960e-ae5c4b4831e4.json,882b2ed7-2448-491a-960e-ae5c4b4831e4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/882b2ed7-2448-491a-960e-ae5c4b4831e4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d599450a376fdaae0a1fa6bf3b7c7085f6189866.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683777,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/882b2ed7-2448-491a-960e-ae5c4b4831e4/manifest,,,,,70
事物異名録 40巻 ; 卷8-11,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933079,,,,,,駒場図書館,343030,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b9b44833-66f3-635d-8721-7cb386cf9d7c.json,b9b44833-66f3-635d-8721-7cb386cf9d7c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/b9b44833-66f3-635d-8721-7cb386cf9d7c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b23073212dc19be8a78026ab83fc41ee2a0b6f6b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683776,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b9b44833-66f3-635d-8721-7cb386cf9d7c/manifest,,,,,82
事物異名録 40巻 ; 卷12-14,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933087,,,,,,駒場図書館,343040,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d322b0fa-95e0-1f0c-7b20-158b230e733b.json,d322b0fa-95e0-1f0c-7b20-158b230e733b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/d322b0fa-95e0-1f0c-7b20-158b230e733b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/47c1178bf85e1074daf5f1123d24f8fcc73a25e0.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683775,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d322b0fa-95e0-1f0c-7b20-158b230e733b/manifest,,,,,65
事物異名録 40巻 ; 卷15-18,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933095,,,,,,駒場図書館,343050,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c9dbad2a-8961-369a-a0c3-3d555afc0440.json,c9dbad2a-8961-369a-a0c3-3d555afc0440,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/c9dbad2a-8961-369a-a0c3-3d555afc0440,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b36a008d5359c1e1722e048483183c78a88afe4f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683774,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c9dbad2a-8961-369a-a0c3-3d555afc0440/manifest,,,,,76
事物異名録 40巻 ; 卷19-23,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933103,,,,,,駒場図書館,343060,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/fc1331d7-60b6-88b5-6527-8082381f2f29.json,fc1331d7-60b6-88b5-6527-8082381f2f29,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/fc1331d7-60b6-88b5-6527-8082381f2f29,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/34ef2823da43efa66a0afaf9532cdd183224a2c2.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683773,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/fc1331d7-60b6-88b5-6527-8082381f2f29/manifest,,,,,92
事物異名録 40巻 ; 卷24-28,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933111,,,,,,駒場図書館,343070,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9af1fc8f-4805-745c-51e0-1580bc952bf0.json,9af1fc8f-4805-745c-51e0-1580bc952bf0,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/9af1fc8f-4805-745c-51e0-1580bc952bf0,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e5e7f0912039e9dd654afcd19423c3f8491ec020.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683772,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/9af1fc8f-4805-745c-51e0-1580bc952bf0/manifest,,,,,89
事物異名録 40巻 ; 卷29-30,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933129,,,,,,駒場図書館,343080,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2ffc16fc-4150-3843-6ff5-e786f15f8ebe.json,2ffc16fc-4150-3843-6ff5-e786f15f8ebe,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/2ffc16fc-4150-3843-6ff5-e786f15f8ebe,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/4cee6542035356fab11a52d7955d3e91ac9074a6.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683771,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2ffc16fc-4150-3843-6ff5-e786f15f8ebe/manifest,,,,,67
事物異名録 40巻 ; 卷31-33,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933137,,,,,,駒場図書館,343090,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3634d64c-80e4-7bb5-4c30-a770ab492030.json,3634d64c-80e4-7bb5-4c30-a770ab492030,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/3634d64c-80e4-7bb5-4c30-a770ab492030,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ba9adc4aa878ba1d5f40e01083ff0820fea91539.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683770,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3634d64c-80e4-7bb5-4c30-a770ab492030/manifest,,,,,70
事物異名録 40巻 ; 卷34-37,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933145,,,,,,駒場図書館,343100,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dad5ebdd-13c1-9b2a-848f-d41be2442423.json,dad5ebdd-13c1-9b2a-848f-d41be2442423,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/dad5ebdd-13c1-9b2a-848f-d41be2442423,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/056a69db613745cbecbb5342f389deb90626fea9.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683769,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/dad5ebdd-13c1-9b2a-848f-d41be2442423/manifest,,,,,97
事物異名録 40巻 ; 卷38-40,"事物異名録 40巻 / (清) 厲荃原輯 ; (清) 關槐増纂 ; 卷1-2 - 卷38-40. -- [出版者不明], [江戸後期-明治期]. -- 12冊 ; 22.4×15.7cm.",E2:343,3002933152,,,,,,駒場図書館,343110,,ジブツ イメイロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/94760d75-1e49-0e68-5946-07f2827f361d.json,94760d75-1e49-0e68-5946-07f2827f361d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/94760d75-1e49-0e68-5946-07f2827f361d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/7ad973fd7064ebb5e97e7325b96266a8cc12f3de.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683768,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/94760d75-1e49-0e68-5946-07f2827f361d/manifest,,,,,74
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之6-10,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933160,,,,,,駒場図書館,344000,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ee780a5e-11ab-272a-952c-06eacebd077d.json,ee780a5e-11ab-272a-952c-06eacebd077d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/ee780a5e-11ab-272a-952c-06eacebd077d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/745bf5d976c669207c754364a2f9470ef4ba3c1b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683767,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ee780a5e-11ab-272a-952c-06eacebd077d/manifest,,,,,64
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之11-15,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933178,,,,,,駒場図書館,344010,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/cb591993-45e7-487c-a0ea-7aa0bf012332.json,cb591993-45e7-487c-a0ea-7aa0bf012332,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/cb591993-45e7-487c-a0ea-7aa0bf012332,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/94ff66e9248c97d0ccb8432223ed93440eea3320.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683766,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/cb591993-45e7-487c-a0ea-7aa0bf012332/manifest,,,,,54
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之16-20,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933186,,,,,,駒場図書館,344020,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/4fd149d5-3598-212a-84ae-617e7a28590d.json,4fd149d5-3598-212a-84ae-617e7a28590d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/4fd149d5-3598-212a-84ae-617e7a28590d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/87bbe462767294dd0fed203e994f233b8c20e57b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683765,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/4fd149d5-3598-212a-84ae-617e7a28590d/manifest,,,,,46
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之21-25,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933194,,,,,,駒場図書館,344030,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/14b8c126-7471-04bd-1b47-1c037e6c93d5.json,14b8c126-7471-04bd-1b47-1c037e6c93d5,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/14b8c126-7471-04bd-1b47-1c037e6c93d5,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/0ea1276a3591e5de3fd1a721250f3ba318aa1daa.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683764,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/14b8c126-7471-04bd-1b47-1c037e6c93d5/manifest,,,,,44
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之26-30,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933202,,,,,,駒場図書館,344040,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c698acc2-0674-5edc-70e5-8f9ef8f76e73.json,c698acc2-0674-5edc-70e5-8f9ef8f76e73,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/c698acc2-0674-5edc-70e5-8f9ef8f76e73,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/88cf46efbda1313f247d762882307e10326dd77f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683763,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c698acc2-0674-5edc-70e5-8f9ef8f76e73/manifest,,,,,45
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之31-35,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933210,,,,,,駒場図書館,344050,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3d6e347b-02e3-17fb-616c-8b0762603b49.json,3d6e347b-02e3-17fb-616c-8b0762603b49,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/3d6e347b-02e3-17fb-616c-8b0762603b49,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c72107a745a673d526abd48daf4245e326ba2f8a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683762,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3d6e347b-02e3-17fb-616c-8b0762603b49/manifest,,,,,54
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之36-40,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933228,,,,,,駒場図書館,344060,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/46cb6d70-98c3-5118-6ef7-46d6985631d7.json,46cb6d70-98c3-5118-6ef7-46d6985631d7,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/46cb6d70-98c3-5118-6ef7-46d6985631d7,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/cc5b00eb719220a32c94b864d68a9cd466fea451.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683761,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/46cb6d70-98c3-5118-6ef7-46d6985631d7/manifest,,,,,56
重刊巣氏諸病源候緫論 50巻 (存45巻) ; 卷之41-45,"重刊巣氏諸病源候緫論 50巻 (存45巻) / (隋) 巣元方等奉勅撰 ; 卷之6-10 - 巻之46-50. -- 万屋作右衛門, 正保2 [1645]. -- 9冊 ; 25.8×18.0cm.",E3:344,3002933236,,,,,,駒場図書館,344070,,ジュウカン ソウシ ショビョウゲン コウソウロン,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6f6cfd7d-0ccc-97aa-2ed3-061ebc9b0960.json,6f6cfd7d-0ccc-97aa-2ed3-061ebc9b0960,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/6f6cfd7d-0ccc-97aa-2ed3-061ebc9b0960,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3d93f0824faf44b29911657ae26cf58103e37075.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683760,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6f6cfd7d-0ccc-97aa-2ed3-061ebc9b0960/manifest,,,,,50
