書名,書名ヨミ,その他の書名,請求記号,文庫整理番号,収録書総目録I-通巻番号,言語,資料種別,著者・編者,出版社,出版年,冊数,形態,備考,注記,文庫区分,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
或問珍,,,A00:竹冷:535,竹535B,2971,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/bdc03150-28f9-9f0d-5959-427230a7998f.json,bdc03150-28f9-9f0d-5959-427230a7998f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/bdc03150-28f9-9f0d-5959-427230a7998f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/06f508d36d8f532a780b3ff90a87e00a7cfbe43f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743572,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2968,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/bdc03150-28f9-9f0d-5959-427230a7998f/manifest,,,,,29
南北新話,,,A00:竹冷:536,竹536,2972,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2603c69e-39b4-46f7-3a1c-b609555f9c8a.json,2603c69e-39b4-46f7-3a1c-b609555f9c8a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/2603c69e-39b4-46f7-3a1c-b609555f9c8a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/268eb662b1c96864067c0ae7eaf16a6593347523.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743571,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2969,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2603c69e-39b4-46f7-3a1c-b609555f9c8a/manifest,,,,,62
淡々雑記,,,A00:竹冷:538,竹538,2973,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9282863c-27c4-9239-3fb7-f26c66d12082.json,9282863c-27c4-9239-3fb7-f26c66d12082,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/9282863c-27c4-9239-3fb7-f26c66d12082,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/61ab0f71ec0e4de5c051044801c2abb0b042f862.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743570,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2970,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/9282863c-27c4-9239-3fb7-f26c66d12082/manifest,,,,,67
雪於路志,,,A00:竹冷:539,竹539,2974,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/4e7736ca-06b2-67ed-4fb2-5382f1202e3c.json,4e7736ca-06b2-67ed-4fb2-5382f1202e3c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/4e7736ca-06b2-67ed-4fb2-5382f1202e3c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ed8cdcf190df3a09930adca9ba26f7a6937b0721.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743569,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2971,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/4e7736ca-06b2-67ed-4fb2-5382f1202e3c/manifest,,,,,43
靱随筆 一・ニ,,,A00:竹冷:540,竹540,2975,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/be7ad978-486f-5669-8050-cb976fad470f.json,be7ad978-486f-5669-8050-cb976fad470f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/be7ad978-486f-5669-8050-cb976fad470f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/40a6afcf7dfd7a48351c7cf176154b5aa831214a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743568,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2972,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/be7ad978-486f-5669-8050-cb976fad470f/manifest,,,,,99
去来湖東問答,,,A00:竹冷:541,竹541,2976,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d1d14e6a-41fc-55f5-779c-bbffe21769ac.json,d1d14e6a-41fc-55f5-779c-bbffe21769ac,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/d1d14e6a-41fc-55f5-779c-bbffe21769ac,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b2355906fbea296a2fd3c44c18132086506973a0.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743567,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2973,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d1d14e6a-41fc-55f5-779c-bbffe21769ac/manifest,,,,,43
去来三部集,,,A00:竹冷:543,竹543,2977,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/5f76ed77-8746-84cf-9580-566e6f501eb8.json,5f76ed77-8746-84cf-9580-566e6f501eb8,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/5f76ed77-8746-84cf-9580-566e6f501eb8,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/cbf41e5212dd4db636b64dbffd775ce6ef5eb1f8.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743566,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2974,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/5f76ed77-8746-84cf-9580-566e6f501eb8/manifest,,,,,101
滑稽著聞集 一・二,,,A00:竹冷:550,竹550,2978,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6a382733-8686-1e03-35d3-67a620c055ae.json,6a382733-8686-1e03-35d3-67a620c055ae,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/6a382733-8686-1e03-35d3-67a620c055ae,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a7ef58dad0026fc00d0968e1bba8377fdd663588.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743565,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2975,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6a382733-8686-1e03-35d3-67a620c055ae/manifest,,,,,51
箕吹草,,,A00:竹冷:552,竹552,2979,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a32cbf5f-90ad-1b83-8db7-3671886d4429.json,a32cbf5f-90ad-1b83-8db7-3671886d4429,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/a32cbf5f-90ad-1b83-8db7-3671886d4429,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e18b7f519b6f45b361803dfa4aa2a646bbc6513e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743564,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2976,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a32cbf5f-90ad-1b83-8db7-3671886d4429/manifest,,,,,14
詞林抄,,,A00:竹冷:553,竹553,2980,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/53aeff70-4239-87ab-3f01-d11a1d215bd0.json,53aeff70-4239-87ab-3f01-d11a1d215bd0,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/53aeff70-4239-87ab-3f01-d11a1d215bd0,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/5666bbe6629a27d3de3f09b0c6a20dbbf5d7c4af.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743563,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2977,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/53aeff70-4239-87ab-3f01-d11a1d215bd0/manifest,,,,,43
茶話,,,A00:竹冷:554,竹554,2981,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e6e692de-655a-7df8-a1e3-777a84690be0.json,e6e692de-655a-7df8-a1e3-777a84690be0,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/e6e692de-655a-7df8-a1e3-777a84690be0,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/62b1112083644b0168123885bff39e66f901e1e4.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743562,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2978,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e6e692de-655a-7df8-a1e3-777a84690be0/manifest,,,,,31
点印論,,,A00:竹冷:556,竹556,2982,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ef325897-7127-8e9a-9a82-d1a60cce8bd2.json,ef325897-7127-8e9a-9a82-d1a60cce8bd2,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/ef325897-7127-8e9a-9a82-d1a60cce8bd2,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/5f088c3aab75e21521c0a43819015665819ea49f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743561,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2979,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ef325897-7127-8e9a-9a82-d1a60cce8bd2/manifest,,,,,16
花得集,,,A00:竹冷:557,竹557,2983,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/94b9ec52-5d57-815a-31f7-bde19ef3247f.json,94b9ec52-5d57-815a-31f7-bde19ef3247f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/94b9ec52-5d57-815a-31f7-bde19ef3247f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8fd7f3f0adf001d03695e78d81649c106b84f2b1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743560,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2980,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/94b9ec52-5d57-815a-31f7-bde19ef3247f/manifest,,,,,32
俳諧書籍目録,,,A00:竹冷:558,竹558,2984,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/695989ef-827f-1844-5acb-2c8b079e8d58.json,695989ef-827f-1844-5acb-2c8b079e8d58,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/695989ef-827f-1844-5acb-2c8b079e8d58,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/77a6d48691652df7b8d68e8b9039a56c7b1a75a1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743559,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2981,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/695989ef-827f-1844-5acb-2c8b079e8d58/manifest,,,,,62
太加良久羅,,,A00:竹冷:559,竹559,2985,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/fa9ecf06-22a8-3677-1c35-304967c50b55.json,fa9ecf06-22a8-3677-1c35-304967c50b55,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/fa9ecf06-22a8-3677-1c35-304967c50b55,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/15ad106ed6e6d1b83bfa4c78da2cfac50a1a426e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743558,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2982,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/fa9ecf06-22a8-3677-1c35-304967c50b55/manifest,,,,,114
本朝文選,,,A00:竹冷:560,竹560,2986,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ac5ba2db-9ef6-6ba2-77cc-63795d0270b8.json,ac5ba2db-9ef6-6ba2-77cc-63795d0270b8,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/ac5ba2db-9ef6-6ba2-77cc-63795d0270b8,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/96b99f0bf5ccc2fe52a40ba3b88d6f1ca030a611.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743557,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2983,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ac5ba2db-9ef6-6ba2-77cc-63795d0270b8/manifest,,,,,227
風俗文選,,,A00:竹冷:561,竹561,2987,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/18c13201-3916-4d6e-9860-f995e63e7c85.json,18c13201-3916-4d6e-9860-f995e63e7c85,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/18c13201-3916-4d6e-9860-f995e63e7c85,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e6e36895967e511eb9eccf2eb5c38a9966600443.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743556,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2984,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/18c13201-3916-4d6e-9860-f995e63e7c85/manifest,,,,,221
風俗文選拾遺,,,A00:竹冷:562,竹562,2988,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c6da0d92-416c-6655-6ee5-000b27f71baf.json,c6da0d92-416c-6655-6ee5-000b27f71baf,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/c6da0d92-416c-6655-6ee5-000b27f71baf,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/470be5023cf7b29daefae95ca104fa1eadc915d8.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743555,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2985,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c6da0d92-416c-6655-6ee5-000b27f71baf/manifest,,,,,45
風俗文選通釈,,,A00:竹冷:563,竹563,2989,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/bcd2d59b-7d2d-93e9-7741-32fd89ea8268.json,bcd2d59b-7d2d-93e9-7741-32fd89ea8268,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/bcd2d59b-7d2d-93e9-7741-32fd89ea8268,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/4aeb620fe6c148bbe0a2d99d840b2c2364ef4395.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743554,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2986,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/bcd2d59b-7d2d-93e9-7741-32fd89ea8268/manifest,,,,,617
風俗文選犬註解,,,A00:竹冷:564,竹564,2990,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d7a82276-3692-a122-13d1-fd0867bb930d.json,d7a82276-3692-a122-13d1-fd0867bb930d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/d7a82276-3692-a122-13d1-fd0867bb930d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/1a7158e5da2f604c601fddcf3cd3d8f329d26af6.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743553,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2987,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d7a82276-3692-a122-13d1-fd0867bb930d/manifest,,,,,271
続其袋,,,A00:竹冷:569,竹569,2991,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d88c6ee8-69e2-8965-24a5-f4d8ee75349f.json,d88c6ee8-69e2-8965-24a5-f4d8ee75349f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/d88c6ee8-69e2-8965-24a5-f4d8ee75349f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c8a5a63f9900a921ac9e39bed85699e6b8b55648.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743552,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2988,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d88c6ee8-69e2-8965-24a5-f4d8ee75349f/manifest,,,,,58
反古文庫,,,A00:竹冷:571,竹571,2992,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ee67d60d-83e6-98a1-4697-bd75e7b77847.json,ee67d60d-83e6-98a1-4697-bd75e7b77847,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/ee67d60d-83e6-98a1-4697-bd75e7b77847,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c169457395eb8440325ca19be35e37a5c6b8fea7.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743551,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2989,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ee67d60d-83e6-98a1-4697-bd75e7b77847/manifest,,,,,111
鶉衣,,,A00:竹冷:572,竹572,2993,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,竹冷文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dd11a30d-750c-0ea7-9242-e08e70bd284d.json,dd11a30d-750c-0ea7-9242-e08e70bd284d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/dd11a30d-750c-0ea7-9242-e08e70bd284d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d89f7fc5869de642eb9f9bc920387bfb05ed43f6.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/743550,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),2990,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/dd11a30d-750c-0ea7-9242-e08e70bd284d/manifest,,,,,75
